course_id,user_id,user_role,final_score,failed,session_count,session_gap_min,session_gap_max,session_gap_mean,session_gap_std,session_regularity,sessions_per_week,weekday_morning_pct,weekday_afternoon_pct,weekday_evening_pct,weekday_night_pct,weekend_morning_pct,weekend_afternoon_pct,weekend_evening_pct,weekend_night_pct,weekday_morning_sd,weekday_afternoon_sd,weekend_total_sd,dct_coef_0,dct_coef_1,dct_coef_2,dct_coef_3,dct_coef_4,dct_coef_5,dct_coef_6,dct_coef_7,dct_coef_8,dct_coef_9,dct_coef_10,dct_coef_11,engagement_velocity,engagement_acceleration,weekly_cv,trend_reversals,early_engagement_ratio,late_surge,peak_count_type1,peak_count_type2,peak_count_type3,peak_ratio,max_positive_slope,max_negative_slope,slope_std,positive_slope_sum,negative_slope_sum,weekly_range,first_access_day,first_module_day,first_assignment_day,access_time_pct,total_page_views,total_participations,activity_span_days,unique_active_hours,session_count_norm,session_gap_mean_norm,session_regularity_norm,sessions_per_week_norm,engagement_velocity_norm,weekly_cv_norm,early_engagement_ratio_norm,late_surge_norm,peak_count_type1_norm,peak_count_type2_norm,peak_count_type3_norm,max_positive_slope_norm,max_negative_slope_norm,weekly_range_norm,first_access_day_norm,total_page_views_norm,total_participations_norm
89390,113467,student,93.71,0,4,75.0,624.0,345.0,224.21864329265753,0.35009088900678975,0.25688073394495414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07715167498104597,0.028197555197557452,-0.07089817358294186,-0.03381388047000005,0.04323769157000325,0.04299709034204395,0.0009537169209625912,-0.041964635949356385,-0.06686823817720593,-0.015187329448096774,0.06716765266214841,0.030863816447199963,12.000000000000004,-56.00000000000006,0.6755522195034496,1,1.0,0.0,0,1,0,0.0,40.0,-16.0,28.0,40.0,-16.0,40.0,43.0,57.0,0.0,0.44157504074034887,73.0,0.0,43,4,-1.2610764936385206,2.3129742486607494,4.605673947230315,-1.2610764936385206,0.9285803392807587,-0.5523569126082366,2.1114000213001685,-1.1879207654953496,-0.7236272269866327,0.30463589792247125,-1.1237709596879224,-0.396047463644835,0.6889602846155297,-0.6021944064105272,1.3243402172668368,-1.001645208113843,-1.0097465981224323
89390,91341,student,101.57,0,24,1.0,451.0,77.30434782608695,122.88574926491987,0.0,1.5412844036697249,0.15064935064935064,0.11948051948051948,0.43376623376623374,0.0,0.0,0.0,0.2961038961038961,0.0,0.33832658072021377,0.42880605964297014,0.14381162186766547,0.07715167498104596,-0.012863191202955428,-0.03135206323208026,-0.028370189937509747,0.027654124512180682,0.021022915651354664,-0.028947484210847554,0.014750613259524281,-0.005424050028660865,-0.0067047917525793425,0.02327956220985166,-0.013574805242920564,24.428571428571427,18.714285714285776,1.4982398173113327,3,0.06753246753246753,4.47463768115942,0,1,1,0.0,231.0,-100.0,103.48174825650281,334.0,-107.0,234.0,14.0,85.0,0.0,0.12844036697247707,385.0,1.0,74,24,0.634847164223492,-0.4095603916100685,-0.2978289937864213,0.6348471642234923,2.2850065957032815,1.6061568160829685,-1.0324852894098189,2.322207328857636,-0.7236272269866327,0.30463589792247125,0.20067338565855752,2.8002229119677073,-0.909196961371289,2.581330440691203,-0.5071534069013176,1.2962467399120319,-0.15943367338775247
89390,112316,student,19.81,1,5,1.0,150.0,42.25,62.491499421921375,0.0,0.3211009174311927,0.1875,0.3125,0.5,0.0,0.0,0.0,0.0,0.0,0.4482758620689655,0.1724137931034483,0.0,0.07715167498104597,0.030757195690275685,-0.08866829525402578,-0.07835788765833937,0.036881275410601565,0.09078301135400818,0.022188869931930515,-0.06331155955540584,-0.061372622431190293,0.009815617780980172,0.06317602093345462,0.044014112560437656,25.999999999999993,0.0,0.8125,0,1.0,0.0,0,1,0,0.0,26.0,26.0,0.0,26.0,0.0,26.0,43.0,50.0,0.0,0.41902754949290527,32.0,0.0,7,5,-1.16628031074542,-0.7660722567584113,-0.2978289937864213,-1.1662803107454198,2.456508766055554,-0.19304231359975108,2.1114000213001685,-1.1879207654953496,-0.7236272269866327,0.30463589792247125,-1.1237709596879224,-0.6303290618572727,1.4880389076089393,-0.8319333129024047,1.3243402172668368,-1.3036117782069867,-1.0097465981224323
89390,112234,student,93.71,0,14,1.0,528.0,157.0,176.79410014520803,0.0,0.8990825688073395,0.13288288288288289,0.03153153153153153,0.7995495495495496,0.036036036036036036,0.0,0.0,0.0,0.0,0.33071891388307384,0.12184381037797457,0.0,0.07715167498104596,0.0369762816839077,-0.07321448977437937,-0.07488903296133892,0.006927142837600296,0.054975559005058745,0.029492896412905867,-0.023062687793787666,-0.03850951110887275,0.007401360988863808,0.05216734516674186,0.014329896603836441,0.8095238095238042,-7.428571428571417,0.6011784007460494,4,0.240990990990991,0.8386167146974063,0,2,0,0.0,79.0,-91.0,48.680968916958484,119.0,-120.0,92.0,1.0,1.0,0.0,0.009174311926605507,444.0,2.0,85,14,-0.3131146647075143,0.40096518831788486,-0.2978289937864213,-0.3131146647075141,-0.29272299504603533,-0.7474940573407002,-0.447656665430159,-0.5300681525234228,-0.7236272269866327,1.7407765595569782,-1.1237709596879224,0.256594131375527,-0.7379658278727014,0.25112153198787457,-1.328167790149111,1.7307839993143608,0.6908792513469274
89390,119825,student,93.71,0,14,1.0,501.0,118.61538461538461,133.41522140211418,0.0,0.8990825688073395,0.08496732026143791,0.3333333333333333,0.5620915032679739,0.0,0.0,0.0,0.0196078431372549,0.0,0.09346404087999911,0.4582031809277555,0.33071891388307384,0.07715167498104597,0.010431092268870436,-0.0835491874841837,-0.02437249270891588,0.03370875902404964,0.013067423347758149,0.01248957998275006,0.0178507706358752,-0.04618289940722871,-0.044352561691989444,0.04953040427508198,0.06560308427325906,5.583333333333333,1.5595238095238104,1.2313801812066598,2,0.06535947712418301,2.5301204819277108,1,0,2,2.0,66.0,-43.0,30.44298786591227,109.0,-44.0,66.0,22.0,22.0,0.0,0.2254168152771594,153.0,1.0,64,14,-0.3131146647075143,0.010583633035115057,-0.2978289937864213,-0.3131146647075141,0.22827981034230993,0.9059880160423122,-1.039811692085568,0.7968314353602092,0.6030226891555274,-1.131504763712036,1.5251177310050372,0.039046933035406316,0.17526688411976654,-0.17553643721132636,-0.001913786441137102,-0.4124421445174647,-0.15943367338775247
89390,106924,student,96.54,0,19,1.0,405.0,98.61111111111111,115.15503505607313,0.0,1.2201834862385321,0.010452961672473868,0.0,0.7735191637630662,0.0,0.0,0.07317073170731707,0.14285714285714285,0.0,0.13468700594029476,0.0,0.3269962441636917,0.07715167498104597,0.01950661727209434,-0.011004337977102867,-0.0514559490136679,0.0003657793056066382,0.014729534336502372,0.0038607086930486667,-0.012721918114635323,-0.016434691964627695,-0.007696554401569618,0.019082773193874244,-0.03606831488101463,4.233333333333329,3.0432900432900394,0.8993732650614916,5,0.2229965156794425,1.2382075471698113,0,1,3,0.0,62.0,-60.0,40.49305496007926,127.0,-113.0,66.0,14.0,14.0,0.0,0.12844036697247707,287.0,2.0,73,19,0.1608662497579888,-0.19286504880396807,-0.2978289937864213,0.16086624975798902,0.08094385490331127,0.03489005804546891,-0.508326409561846,-0.21660925210495233,-0.7236272269866327,0.30463589792247125,2.8495620763515173,-0.027890666453861585,-0.14816970137756583,-0.17553643721132636,-0.5071534069013176,0.5744729870064688,0.6908792513469274
89390,112686,student,102.52,0,42,1.0,336.0,50.36585365853659,75.38996378103263,0.0,2.6972477064220186,0.06111111111111111,0.053703703703703705,0.7425925925925926,0.0,0.0,0.03333333333333333,0.10925925925925926,0.0,0.29353871737054554,0.14708463300727484,0.17791039560995522,0.07715167498104597,-0.018580579896286857,-0.062251614640774125,0.007906708283816686,0.05283141797156132,-0.023098320485841997,-0.02495789201513917,0.017912377662253183,0.015921123911208923,-0.03924947191760323,-0.001048994962589929,0.04116405501975559,-5.2909090909090875,1.7482517482517457,0.8170550013135393,5,0.48703703703703705,0.8761061946902655,2,1,1,0.5,97.0,-87.0,54.89344223129025,221.0,-220.0,144.0,2.0,2.0,0.0,0.018348623853211,540.0,1.0,86,42,2.341178456299303,-0.6835319071438436,-0.2978289937864213,2.341178456299304,-0.9585104839177235,-0.18109120008390472,0.3819063198627055,-0.5006595419626851,1.9296726052976874,0.30463589792247125,0.20067338565855752,0.5578133290772326,-0.661863101873329,1.1044374703862765,-1.2650128375915883,2.4378276756300146,-0.15943367338775247
89390,113482,student,93.71,0,41,1.0,388.0,51.55,70.61726063789222,0.0,2.63302752293578,0.260752688172043,0.17204301075268819,0.3064516129032258,0.008064516129032258,0.016129032258064516,0.06989247311827956,0.16666666666666666,0.0,0.35503800873877706,0.3133727743480576,0.3638333695988964,0.07715167498104596,-0.023023895891536035,-0.018133713161404493,-0.001983235612589899,0.004908995949534685,-0.03063264174623015,0.028764141403145427,-0.005182372674964263,-0.017969507683591342,0.023420461995965744,0.016037115377072395,-0.03742633610073387,1.3776223776223784,2.2387612387612363,0.7521503454848456,4,0.2903225806451613,1.6666666666666667,1,2,2,2.0,53.0,-41.0,25.482452234838515,104.0,-114.0,64.0,2.0,2.0,0.0,0.018348623853211,372.0,0.0,85,41,2.2463822734062027,-0.6714888298371952,-0.2978289937864213,2.246382273406203,-0.2307219985169018,-0.35138377655584146,-0.28133145337981985,0.1194953668142646,0.6030226891555274,1.7407765595569782,1.5251177310050372,-0.17850026530471436,0.2133182471194527,-0.20835628099588027,-1.2650128375915883,1.2005012420776204,-1.0097465981224323
89390,44648,student,99.75,0,14,1.0,409.0,119.15384615384616,121.74238005145011,0.0,0.8990825688073395,0.03636363636363636,0.0,0.7454545454545455,0.0,0.01818181818181818,0.0,0.2,0.0,0.15552315827194782,0.0,0.40785424294463407,0.07715167498104597,-0.038530718854835104,-0.019342257443695395,0.014665392813739,-0.020611411376892163,0.02479722343594214,0.0377226435521194,-0.07084174177345245,-0.009911618434286812,0.034634096815711474,-0.023760684073489035,0.020094626681177848,-5.3571428571428585,3.3333333333333273,1.0877985958457417,2,0.6181818181818182,0.25,1,0,1,1.0,13.0,-51.0,20.456593612383813,18.0,-71.0,53.0,24.0,24.0,0.0,0.22018348623853215,110.0,2.0,64,14,-0.3131146647075143,0.01605992739779929,-0.2978289937864213,-0.3131146647075141,-0.9657390877920762,0.5292680751867503,0.8240709386417615,-0.9918083456489075,0.6030226891555274,-1.131504763712036,0.20067338565855752,-0.8478762601973934,0.023061432121021894,-0.3888654218109268,0.12439611867390803,-0.7291387912005179,0.6908792513469274
89390,106892,student,88.62,0,22,1.0,670.0,103.9047619047619,159.0091056877246,0.0,1.4128440366972477,0.13315926892950392,0.08877284595300261,0.3681462140992167,0.0,0.0,0.13315926892950392,0.27676240208877284,0.0,0.31855914648784667,0.34724879056802105,0.3372621007430267,0.07715167498104596,-0.02010574657199073,0.0006278229312332521,-0.07515076883147545,0.04793980684260026,0.017468506298682476,0.03332238718784266,-0.05169598351336957,-0.01471045490030554,-0.014029401846312142,0.04648529155906424,0.0032290922967510363,0.8333333333333366,-11.554112554112569,1.8417511015600403,4,0.06527415143603134,0.35201149425287354,0,0,1,0.0,238.0,-237.0,119.43800693246685,277.0,-283.0,261.0,1.0,1.0,0.0,0.009174311926605507,383.0,1.0,90,22,0.44525479843729066,-0.13902723880528992,-0.2978289937864213,0.4452547984372909,-0.29012447731342417,2.507439180113858,-1.0400993741423323,-0.9117854616885777,-0.7236272269866327,-1.131504763712036,0.20067338565855752,2.917363711073926,-3.515715326849791,3.024398331782681,-1.328167790149111,1.2815166633221224,-0.15943367338775247
